customer_id,last_order,frequency,monetary,avg_order_value,avg_delivery_days,recency,R_score,F_score,M_score,rfm_score,cluster,segment,repurchase,future_revenue_90d,region,customer_type,repurchase_probability,predicted_90d_revenue
10428,2025-08-05,5,1831.42,366.284,6.4,149,1,3,4,8,0,Regular,1,1005.79,West,Returning,0.892,1035.35
10429,2025-11-05,2,1072.1299999999999,536.0649999999999,2.0,57,3,1,3,7,3,New/Occasional,1,534.65,North,New,0.916,580.2
10430,2025-11-26,2,93.89999999999999,46.949999999999996,5.0,36,4,1,1,6,3,New/Occasional,0,104.1,West,Returning,0.268,101.64
10431,2025-10-27,4,885.36,221.34,4.25,66,3,2,3,8,3,New/Occasional,1,495.26,West,Returning,0.968,524.89
10432,2025-09-06,4,808.37,202.0925,3.25,117,2,2,2,6,3,New/Occasional,1,437.84,West,Returning,0.844,441.06
10433,2025-10-07,6,1487.33,247.88833333333332,3.8333333333333335,86,2,4,4,10,0,Regular,1,892.87,East,Returning,0.976,900.9
10434,2025-11-26,4,182.01,45.5025,5.0,36,4,2,1,7,3,New/Occasional,0,187.44,West,Returning,0.296,169.67
10435,2025-11-23,5,3123.7300000000005,624.7460000000001,3.0,39,3,3,5,11,2,High Value,1,1780.18,North,Returning,1.0,1810.91
10436,2025-12-25,1,758.63,758.63,4.0,7,5,1,2,8,3,New/Occasional,1,503.92,North,New,0.976,515.98
10437,2025-08-02,4,1324.28,331.07,5.0,152,1,2,3,6,1,At Risk,0,722.01,North,Returning,0.112,704.46
10438,2025-08-23,6,1300.02,216.67,3.8333333333333335,131,1,4,3,8,0,Regular,0,701.51,South,Returning,0.192,722.89
10439,2025-12-06,8,3121.71,390.21375,5.0,26,4,5,5,14,2,High Value,1,1850.75,West,New,0.988,1858.22
10440,2025-12-25,8,3384.5299999999997,423.06624999999997,4.625,7,5,5,5,15,2,High Value,1,2002.64,East,New,0.996,1971.07
10441,2025-12-11,8,4602.71,575.33875,4.625,21,4,5,5,14,2,High Value,1,2684.4,West,New,0.996,2613.56
10442,2025-09-20,4,602.65,150.6625,3.25,103,2,2,2,6,3,New/Occasional,1,362.78,North,Returning,0.888,342.45
10443,2025-12-05,6,576.46,96.07666666666667,4.5,27,4,4,2,10,0,Regular,1,365.98,West,Returning,0.996,380.08
10444,2025-12-30,7,696.0,99.42857142857143,5.0,2,5,4,2,11,0,Regular,1,467.55,North,New,0.996,488.08
10445,2025-11-22,5,1796.27,359.254,4.8,40,3,3,4,10,0,Regular,1,1042.83,South,Returning,1.0,1066.97
10446,2025-11-16,4,1337.7,334.425,5.5,46,3,2,3,8,0,Regular,1,843.68,East,Returning,0.972,816.3
10447,2025-12-03,5,1515.95,303.19,4.0,29,4,3,4,11,0,Regular,1,935.99,West,New,0.992,906.49
10448,2025-12-17,7,1291.79,184.54142857142855,4.142857142857143,15,5,4,3,12,0,Regular,1,908.19,East,Returning,0.84,881.9
10449,2025-09-26,9,3870.2400000000002,430.0266666666667,4.555555555555555,97,2,5,5,12,2,High Value,1,2227.88,North,New,0.972,2248.53
10450,2025-09-22,6,3098.58,516.43,3.6666666666666665,101,2,4,5,11,2,High Value,1,1721.85,East,Returning,1.0,1748.38
10451,2025-11-17,4,467.14,116.785,5.0,45,3,2,1,6,3,New/Occasional,1,259.75,North,Returning,0.824,296.63
10452,2025-10-18,4,1645.76,411.44,5.25,75,2,2,4,8,0,Regular,1,910.65,West,New,0.972,915.79
10453,2025-12-31,3,1103.91,367.97,3.6666666666666665,1,5,1,3,9,3,New/Occasional,1,668.54,East,Returning,0.98,688.76
10454,2025-11-16,6,2547.35,424.55833333333334,3.3333333333333335,46,3,4,5,12,2,High Value,1,1412.76,North,Returning,0.996,1449.05
10455,2025-10-04,6,1797.58,299.59666666666664,4.0,89,2,4,4,10,0,Regular,1,1017.13,North,Returning,1.0,1041.9
10456,2025-05-18,3,719.31,239.76999999999998,3.3333333333333335,228,1,1,2,4,1,At Risk,0,244.68,North,Returning,0.164,272.55
10457,2025-10-11,7,1882.4500000000003,268.92142857142863,4.714285714285714,82,2,4,4,10,0,Regular,1,1118.31,West,Returning,1.0,1108.8
10458,2025-11-30,8,2072.7,259.0875,4.625,32,4,5,5,14,2,High Value,1,1283.71,South,New,1.0,1276.64
10459,2025-12-27,6,2397.75,399.625,4.5,5,5,4,5,14,2,High Value,1,1463.46,West,Returning,0.996,1455.9
10460,2025-10-31,3,1144.1000000000001,381.36666666666673,4.0,62,3,1,3,7,3,New/Occasional,1,600.66,East,Returning,0.984,642.56
10461,2025-10-27,6,572.51,95.41833333333334,4.833333333333333,66,3,4,2,9,0,Regular,1,353.75,East,Returning,0.996,371.38
10462,2025-09-16,6,2199.8700000000003,366.64500000000004,3.5,107,2,4,5,11,0,Regular,1,1284.04,North,Returning,0.944,1266.86
10463,2025-12-01,5,604.95,120.99000000000001,5.2,31,4,3,2,9,3,New/Occasional,0,415.76,West,Returning,0.972,439.42
10464,2025-03-16,2,105.96000000000001,52.980000000000004,2.0,291,1,1,1,3,1,At Risk,1,0.0,South,New,0.632,0.0
10465,2025-11-10,6,4346.21,724.3683333333333,5.0,52,3,4,5,12,2,High Value,1,2476.67,East,Returning,0.92,2494.72
10466,2025-11-27,7,1237.42,176.77428571428572,5.571428571428571,35,4,4,3,11,0,Regular,0,811.63,East,New,0.252,809.62
10467,2025-11-23,7,2621.91,374.5585714285714,3.857142857142857,39,3,4,5,12,2,High Value,1,1581.45,East,Returning,0.996,1564.48
10468,2025-08-10,2,710.69,355.345,6.5,144,1,1,2,4,1,At Risk,0,307.8,West,Returning,0.084,318.67
10469,2025-11-29,7,1169.55,167.07857142857142,3.142857142857143,33,4,4,3,11,0,Regular,1,746.2,North,Returning,0.936,745.21
10470,2025-11-22,7,1106.6200000000001,158.08857142857144,3.7142857142857144,40,3,4,3,10,0,Regular,1,704.84,South,Returning,0.992,713.33
10471,2025-12-09,4,780.1500000000001,195.03750000000002,3.75,23,4,2,2,8,3,New/Occasional,1,507.65,South,New,1.0,521.93
10472,2025-09-17,4,989.18,247.295,6.5,106,2,2,3,7,3,New/Occasional,0,570.75,South,Returning,0.652,542.34
10473,2025-12-29,5,1501.02,300.204,3.6,3,5,3,4,12,0,Regular,1,928.63,North,Returning,1.0,925.93
10474,2025-11-22,4,1077.1200000000001,269.28000000000003,3.0,40,3,2,3,8,3,New/Occasional,1,698.84,North,Returning,1.0,675.46
10475,2025-11-16,5,807.27,161.454,5.8,46,3,3,2,8,0,Regular,1,583.84,South,New,0.912,561.02
10476,2025-11-25,5,1499.8400000000001,299.968,3.8,37,4,3,4,11,0,Regular,1,880.86,South,New,1.0,900.47
10477,2025-11-11,5,1450.0700000000002,290.014,5.0,51,3,3,4,10,0,Regular,1,913.23,South,Returning,1.0,893.99
10478,2025-10-24,3,768.4,256.1333333333333,4.333333333333333,69,2,1,2,5,3,New/Occasional,1,443.89,East,Returning,0.992,442.47
10479,2025-09-13,5,1827.89,365.57800000000003,4.0,110,2,3,4,9,0,Regular,1,1039.67,East,Returning,0.976,1041.71
10480,2025-10-12,5,1077.65,215.53000000000003,4.6,81,2,3,3,8,0,Regular,1,635.12,South,New,0.984,636.66
10481,2025-10-25,3,1977.32,659.1066666666667,6.0,68,2,1,5,8,0,Regular,1,1153.0,South,Returning,0.984,1148.01
10482,2025-12-16,8,2079.95,259.99375,5.125,16,4,5,5,14,2,High Value,1,1315.73,North,Returning,1.0,1300.67
10483,2025-11-20,9,4562.82,506.97999999999996,4.222222222222222,42,3,5,5,13,2,High Value,1,2651.58,East,Returning,0.884,2640.83
10484,2025-09-05,3,139.35,46.449999999999996,4.0,118,2,1,1,4,3,New/Occasional,0,39.83,South,New,0.156,39.81
10485,2025-12-29,1,158.89,158.89,6.0,3,5,1,1,7,3,New/Occasional,1,90.64,North,Returning,0.948,93.31
10486,2025-12-20,4,860.77,215.1925,5.0,12,5,2,2,9,3,New/Occasional,1,544.62,South,Returning,0.952,570.85
10487,2025-05-24,1,160.04,160.04,3.0,222,1,1,1,3,1,At Risk,0,0.0,South,New,0.016,2.9
10488,2025-08-15,1,65.4,65.4,2.0,139,1,1,1,3,1,At Risk,0,0.0,North,Returning,0.04,9.18
10489,2025-12-04,3,1047.76,349.25333333333333,3.0,28,4,1,3,8,3,New/Occasional,1,612.67,East,Returning,0.996,668.68
10490,2025-11-28,9,1764.99,196.11,3.4444444444444446,34,4,5,4,13,2,High Value,1,1093.71,East,New,1.0,1105.41
10491,2025-12-30,7,1715.7199999999998,245.10285714285712,2.4285714285714284,2,5,4,4,13,0,Regular,1,1131.16,East,New,0.888,1107.07
10492,2025-12-10,2,967.5200000000001,483.76000000000005,5.5,22,4,1,3,8,3,New/Occasional,1,593.36,East,Returning,0.996,597.9
10493,2025-11-08,4,946.83,236.7075,3.5,54,3,2,3,8,3,New/Occasional,1,504.99,East,New,1.0,571.26
10494,2025-12-30,4,1079.8899999999999,269.97249999999997,2.75,2,5,2,3,10,3,New/Occasional,1,794.93,South,New,0.992,746.03
10495,2025-12-24,7,3070.95,438.70714285714286,4.142857142857143,8,5,4,5,14,2,High Value,1,1838.23,West,Returning,0.972,1827.93
10496,2025-12-11,5,743.46,148.692,6.0,21,4,3,2,9,3,New/Occasional,1,569.56,East,Returning,1.0,539.74
10497,2025-06-13,4,2182.49,545.6225,4.5,202,1,2,5,8,1,At Risk,0,1126.67,South,New,0.156,1128.03
10498,2025-09-01,1,42.94,42.94,2.0,122,1,1,1,3,3,New/Occasional,0,0.0,East,New,0.024,13.01
10499,2025-08-31,4,1109.93,277.4825,3.5,123,1,2,3,6,3,New/Occasional,1,608.55,South,Returning,0.74,608.18
10500,2025-09-20,2,383.28000000000003,191.64000000000001,5.0,103,2,1,1,4,3,New/Occasional,0,132.74,South,Returning,0.096,152.17
10501,2025-12-08,6,770.4399999999999,128.40666666666667,3.3333333333333335,24,4,4,2,10,0,Regular,1,535.73,West,Returning,0.972,536.1
10502,2025-08-10,4,480.6,120.15,5.5,144,1,2,1,4,1,At Risk,0,198.65,West,Returning,0.152,202.08
10503,2025-10-22,5,2964.79,592.958,2.6,71,2,3,5,10,2,High Value,1,1679.58,West,Returning,0.988,1686.74
10504,2025-12-06,8,1778.1399999999999,222.26749999999998,4.25,26,4,5,4,13,2,High Value,1,1137.26,South,Returning,0.996,1123.89
10505,2025-10-16,9,2704.16,300.4622222222222,3.4444444444444446,77,2,5,5,12,2,High Value,1,1620.33,South,New,0.96,1583.64
10506,2025-12-26,5,1757.74,351.548,3.4,6,5,3,4,12,0,Regular,1,1030.26,West,Returning,0.936,1040.7
10507,2025-12-21,4,2052.57,513.1425,3.25,11,5,2,5,12,0,Regular,1,1198.45,South,Returning,0.96,1211.21
10508,2025-10-19,2,166.98,83.49,4.5,74,2,1,1,4,3,New/Occasional,0,22.11,West,New,0.524,77.42
10509,2025-11-30,5,497.94999999999993,99.58999999999999,5.8,32,4,3,2,9,3,New/Occasional,1,386.8,South,New,0.952,376.48
10510,2025-12-28,6,1564.82,260.80333333333334,4.333333333333333,4,5,4,4,13,0,Regular,1,1002.15,North,Returning,0.996,997.81
10511,2025-12-14,6,1334.37,222.39499999999998,5.0,18,4,4,3,11,0,Regular,1,814.58,North,New,0.896,835.69
10512,2025-04-16,2,209.76,104.88,5.0,260,1,1,1,3,1,At Risk,0,0.0,West,New,0.004,1.3
10513,2025-12-15,6,1967.56,327.9266666666667,4.0,17,4,4,5,13,0,Regular,1,1221.19,North,New,0.996,1202.23
10514,2025-10-10,3,357.03,119.00999999999999,4.333333333333333,83,2,1,1,4,3,New/Occasional,1,201.98,South,Returning,0.864,195.27
10515,2025-12-28,10,1396.41,139.64100000000002,4.7,4,5,5,4,14,2,High Value,1,957.86,South,Returning,0.992,944.22
10516,2025-12-25,6,2090.27,348.37833333333333,4.833333333333333,7,5,4,5,14,0,Regular,1,1259.03,North,Returning,0.9,1264.98
10517,2025-09-29,5,1138.12,227.62399999999997,4.8,94,2,3,3,8,0,Regular,1,633.74,South,New,0.992,642.54
10518,2025-10-20,7,2126.1,303.7285714285714,5.285714285714286,73,2,4,5,11,2,High Value,0,1300.74,West,New,0.34,1279.53
10519,2025-11-21,5,1063.28,212.656,5.2,41,3,3,3,9,0,Regular,1,677.51,North,Returning,0.976,667.57
10520,2025-12-17,3,338.71000000000004,112.90333333333335,3.0,15,5,1,1,7,3,New/Occasional,1,220.08,West,Returning,0.992,237.18
10521,2025-08-07,3,209.37,69.79,3.6666666666666665,147,1,1,1,3,1,At Risk,0,112.24,West,Returning,0.056,64.87
10522,2025-11-11,4,214.39000000000001,53.597500000000004,4.0,51,3,2,1,6,3,New/Occasional,1,170.85,South,New,0.956,176.86
10523,2025-10-22,4,887.98,221.995,4.75,71,2,2,3,7,3,New/Occasional,1,494.32,North,New,0.98,497.95
10524,2025-10-14,5,623.53,124.70599999999999,5.4,79,2,3,2,7,3,New/Occasional,1,460.98,East,New,0.78,419.76
10525,2025-12-03,7,770.54,110.07714285714285,3.5714285714285716,29,4,4,2,10,0,Regular,1,515.37,North,Returning,0.988,524.82
10526,2025-12-29,7,1009.79,144.25571428571428,4.571428571428571,3,5,4,3,12,0,Regular,1,679.8,South,Returning,0.992,687.67
10528,2025-04-27,3,216.23000000000002,72.07666666666667,3.6666666666666665,249,1,1,1,3,1,At Risk,0,0.0,West,Returning,0.044,4.03
10529,2025-10-04,5,644.9100000000001,128.98200000000003,2.8,89,2,3,2,7,3,New/Occasional,1,405.88,West,Returning,0.884,402.77
10530,2025-08-24,4,418.39,104.5975,5.25,130,1,2,1,4,1,At Risk,0,188.76,South,Returning,0.028,203.69
10531,2025-06-16,2,69.35,34.675,3.5,199,1,1,1,3,1,At Risk,0,0.0,East,New,0.012,0.7
10532,2025-12-03,5,2704.37,540.874,4.2,29,4,3,5,12,2,High Value,1,1582.44,East,Returning,0.964,1574.92
10533,2025-12-26,9,879.26,97.69555555555556,5.111111111111111,6,5,5,2,12,0,Regular,1,633.58,South,New,1.0,659.03
10534,2025-09-10,4,795.45,198.8625,4.25,113,2,2,2,6,3,New/Occasional,1,425.23,East,Returning,0.936,429.17
10535,2025-08-16,3,281.7,93.89999999999999,5.0,138,1,1,1,3,1,At Risk,0,86.38,North,New,0.048,110.27
10536,2025-09-12,3,1056.5,352.1666666666667,6.666666666666667,111,2,1,3,6,3,New/Occasional,0,527.25,North,Returning,0.272,559.48
10537,2025-08-13,2,682.33,341.165,3.5,141,1,1,2,4,1,At Risk,0,305.06,South,Returning,0.068,306.86
10538,2025-12-14,6,1398.08,233.01333333333332,4.0,18,4,4,4,12,0,Regular,1,868.62,North,New,0.996,884.29
10539,2025-12-12,6,2535.36,422.56,3.1666666666666665,20,4,4,5,13,2,High Value,1,1485.05,North,Returning,0.996,1482.05
10540,2025-12-17,10,1589.31,158.93099999999998,5.0,15,5,5,4,14,2,High Value,1,1104.42,West,Returning,1.0,1076.4
10541,2025-12-26,10,2084.5,208.45,4.8,6,5,5,5,15,2,High Value,1,1316.25,West,New,0.992,1330.54
10542,2025-11-28,7,1799.6399999999999,257.09142857142854,6.285714285714286,34,4,4,4,12,0,Regular,1,1106.36,East,Returning,0.944,1109.71
10543,2025-08-22,4,1786.71,446.6775,3.25,132,1,2,4,7,0,Regular,0,964.58,West,Returning,0.312,977.82
10544,2025-12-29,7,1416.9299999999998,202.4185714285714,4.857142857142857,3,5,5,4,14,0,Regular,1,873.44,West,Returning,0.992,910.98
10545,2025-11-30,7,1999.6100000000001,285.65857142857146,4.857142857142857,32,4,5,5,14,2,High Value,1,1187.87,North,Returning,0.988,1204.66
10546,2025-12-23,4,439.49,109.8725,4.5,9,5,2,1,8,3,New/Occasional,0,334.24,South,New,0.396,336.74
10547,2025-05-13,3,1517.97,505.99,4.0,233,1,1,4,6,1,At Risk,0,706.49,South,Returning,0.172,724.11
10548,2025-12-04,10,1099.91,109.99100000000001,3.5,28,4,5,3,12,0,Regular,1,762.16,North,Returning,0.988,757.43
10549,2025-10-10,4,680.78,170.195,5.5,83,2,2,2,6,3,New/Occasional,1,400.82,West,New,0.916,392.25
10550,2025-12-25,2,827.3399999999999,413.66999999999996,7.0,7,5,1,2,8,3,New/Occasional,1,524.11,South,New,0.944,543.27
10551,2025-12-18,4,349.85,87.4625,5.0,14,5,2,1,8,3,New/Occasional,1,302.36,South,Returning,0.98,288.49
10552,2025-11-05,5,646.3199999999999,129.26399999999998,4.8,57,3,3,2,8,3,New/Occasional,1,447.5,North,New,0.952,429.42
10553,2025-12-24,7,890.4399999999999,127.20571428571428,3.7142857142857144,8,5,5,3,13,0,Regular,1,680.86,North,Returning,0.996,671.07
10554,2025-08-18,2,30.73,15.365,4.0,136,1,1,1,3,1,At Risk,0,0.0,West,Returning,0.024,8.15
10555,2025-12-30,6,1380.93,230.155,5.0,2,5,4,4,13,0,Regular,1,847.1,North,New,0.988,860.2
10556,2025-08-29,3,341.61,113.87,5.0,125,1,1,1,3,3,New/Occasional,0,149.03,North,Returning,0.04,139.61
10557,2025-12-09,8,2157.01,269.62625,3.75,23,4,5,5,14,2,High Value,1,1295.24,South,Returning,0.992,1348.39
10558,2025-09-28,2,789.3299999999999,394.66499999999996,6.5,95,2,1,2,5,3,New/Occasional,1,444.21,South,Returning,0.932,433.28
10559,2025-11-19,3,608.64,202.88,3.6666666666666665,43,3,1,2,6,3,New/Occasional,1,428.11,East,New,0.944,402.96
10560,2025-12-21,6,1556.94,259.49,4.5,11,5,4,4,13,0,Regular,1,984.2,South,New,1.0,988.78
10561,2025-12-09,7,1731.53,247.36142857142858,4.285714285714286,23,4,5,4,13,0,Regular,1,1128.32,North,Returning,0.984,1097.02
10562,2025-10-20,3,273.45,91.14999999999999,5.0,73,2,1,1,4,3,New/Occasional,0,206.99,South,New,0.328,190.8
10563,2025-11-15,6,1449.26,241.54333333333332,4.166666666666667,47,3,4,4,11,0,Regular,1,903.42,West,Returning,0.996,898.7
10564,2025-12-17,3,598.0999999999999,199.36666666666665,5.0,15,5,1,2,8,3,New/Occasional,0,417.89,East,New,0.3,416.92
10565,2025-06-02,4,1659.05,414.7625,4.0,213,1,2,4,7,1,At Risk,1,855.98,East,Returning,0.784,844.79
10566,2025-10-07,6,1120.09,186.68166666666664,4.333333333333333,86,2,4,3,9,0,Regular,0,627.79,East,Returning,0.324,644.74
10567,2025-12-20,6,1821.44,303.5733333333333,4.666666666666667,12,5,4,4,13,0,Regular,1,1137.67,West,Returning,0.904,1123.91
10568,2025-10-11,6,490.26,81.71,4.0,82,2,4,1,7,0,Regular,1,353.24,North,Returning,0.968,333.42
10569,2025-11-19,3,837.31,279.1033333333333,4.0,43,3,1,2,6,3,New/Occasional,1,455.61,South,New,0.984,535.04
10570,2025-05-18,5,834.25,166.85,4.8,228,1,3,2,6,1,At Risk,0,440.57,South,Returning,0.016,421.56
10571,2025-12-17,2,911.44,455.72,3.0,15,5,1,3,9,3,New/Occasional,1,592.03,South,Returning,0.896,581.13
10572,2025-10-17,5,452.75,90.55,4.6,76,2,3,1,6,3,New/Occasional,1,339.14,West,Returning,0.932,318.5
10573,2025-12-26,5,1100.8700000000001,220.17400000000004,5.0,6,5,3,3,11,0,Regular,0,734.39,South,New,0.372,711.49
10574,2025-08-08,4,1250.23,312.5575,3.25,146,1,2,3,6,1,At Risk,1,625.03,West,Returning,0.664,647.75
10575,2025-05-29,3,1901.81,633.9366666666666,5.0,217,1,1,4,6,1,At Risk,0,890.3,West,Returning,0.224,987.08
10576,2025-12-21,10,3324.88,332.488,5.4,11,5,5,5,15,2,High Value,1,2025.31,South,Returning,0.976,1960.65
10577,2025-11-19,4,494.74,123.685,5.0,43,3,2,1,6,3,New/Occasional,1,359.8,West,Returning,0.94,333.12
10578,2025-09-19,3,991.7199999999999,330.5733333333333,3.0,104,2,1,3,6,3,New/Occasional,0,554.83,East,New,0.192,539.07
10579,2025-08-21,6,1990.81,331.8016666666667,4.833333333333333,133,1,4,5,10,0,Regular,1,1173.1,West,New,0.988,1117.45
10580,2025-11-24,7,2441.38,348.7685714285714,4.571428571428571,38,4,5,5,14,2,High Value,1,1453.68,South,New,1.0,1443.91
10581,2025-06-10,4,771.6700000000001,192.91750000000002,3.25,205,1,2,2,5,1,At Risk,0,329.32,South,Returning,0.168,353.22
10582,2025-11-11,5,930.03,186.006,4.8,51,3,3,3,9,0,Regular,1,585.89,South,New,0.96,574.96
10583,2025-11-17,5,434.4,86.88,4.6,45,3,3,1,7,3,New/Occasional,1,277.95,North,Returning,0.724,296.95
10584,2025-07-13,5,1242.72,248.544,3.8,172,1,3,3,7,1,At Risk,0,701.26,South,New,0.116,684.33
10585,2025-10-28,2,620.77,310.385,5.0,65,3,1,2,6,3,New/Occasional,1,340.17,West,Returning,0.924,365.8
10586,2025-10-25,6,2009.9099999999999,334.98499999999996,4.333333333333333,68,2,4,5,11,0,Regular,1,1191.11,East,New,0.912,1186.51
10587,2025-10-27,6,366.23,61.038333333333334,3.5,66,3,4,1,8,0,Regular,1,308.53,North,Returning,0.972,289.85
10588,2025-11-23,7,4345.5,620.7857142857143,4.428571428571429,39,3,5,5,13,2,High Value,1,2484.58,South,New,0.976,2500.46
10589,2025-12-05,8,1727.63,215.95375,4.125,27,4,5,4,13,2,High Value,1,1109.6,North,Returning,0.996,1107.67
10590,2025-10-06,6,1012.24,168.70666666666668,3.8333333333333335,87,2,4,3,9,0,Regular,1,616.16,North,Returning,0.932,601.51
10591,2025-10-09,5,422.48,84.49600000000001,6.0,84,2,3,1,6,3,New/Occasional,1,310.9,West,Returning,0.912,264.55
10592,2025-10-16,7,1256.99,179.57,3.2857142857142856,77,2,5,3,10,0,Regular,0,778.34,South,Returning,0.404,799.4
10593,2025-07-13,3,938.1,312.7,2.3333333333333335,172,1,1,3,5,1,At Risk,1,345.16,South,Returning,0.696,376.68
10594,2025-12-09,6,563.71,93.95166666666667,3.5,23,4,4,2,10,0,Regular,1,394.63,East,New,1.0,387.6
10595,2025-11-30,5,417.65,83.53,3.8,32,4,3,1,8,3,New/Occasional,1,268.42,North,Returning,0.916,291.49
10596,2025-12-28,9,2540.85,282.31666666666666,4.555555555555555,4,5,5,5,15,2,High Value,0,1653.32,South,New,0.316,1609.8
10597,2025-10-22,7,1529.05,218.43571428571428,6.285714285714286,71,2,5,4,11,0,Regular,1,982.59,East,New,0.948,955.83
10598,2025-11-10,5,2073.92,414.784,3.8,52,3,3,5,11,0,Regular,1,1138.59,East,Returning,1.0,1204.91
10599,2025-11-20,4,1346.79,336.6975,5.5,42,3,2,4,9,0,Regular,1,769.57,West,New,0.996,815.92
10600,2025-07-26,4,767.0400000000001,191.76000000000002,5.5,159,1,2,2,5,1,At Risk,0,332.3,East,New,0.068,368.94
10601,2025-12-24,6,1936.7000000000003,322.78333333333336,4.833333333333333,8,5,4,4,13,0,Regular,1,1203.56,South,Returning,0.98,1199.88
10602,2025-12-20,8,3318.38,414.7975,5.25,12,5,5,5,15,2,High Value,1,1954.85,West,New,1.0,1950.81
10603,2025-12-02,6,4139.25,689.875,4.333333333333333,30,4,4,5,13,2,High Value,1,2378.3,West,Returning,0.924,2372.69
10604,2025-08-13,5,667.73,133.546,6.0,141,1,3,2,6,1,At Risk,1,312.15,West,Returning,0.844,325.29
10605,2025-08-18,5,311.15999999999997,62.23199999999999,3.6,136,1,3,1,5,1,At Risk,1,183.8,West,Returning,0.204,134.78
10606,2025-10-28,9,1264.6399999999999,140.51555555555555,5.333333333333333,65,3,5,3,11,0,Regular,1,770.28,West,Returning,0.948,789.52
10607,2025-10-25,10,2474.3799999999997,247.43799999999996,4.4,68,2,5,5,12,2,High Value,1,1597.32,West,Returning,0.94,1521.02
10608,2025-12-23,5,714.11,142.822,3.4,9,5,3,2,10,3,New/Occasional,1,557.31,North,Returning,0.992,496.69
10609,2025-09-14,1,585.0,585.0,4.0,109,2,1,2,5,3,New/Occasional,0,358.51,West,New,0.216,339.72
10610,2025-12-20,6,844.09,140.68166666666667,4.5,12,5,4,2,11,0,Regular,1,612.67,South,New,0.988,600.81
10611,2025-12-15,3,825.71,275.2366666666667,5.0,17,4,1,2,7,3,New/Occasional,1,577.34,East,Returning,0.944,558.79
10612,2025-12-02,6,605.7800000000001,100.96333333333335,3.6666666666666665,30,4,4,2,10,0,Regular,1,475.43,East,Returning,0.992,458.76
10613,2025-07-26,2,74.34,37.17,5.5,159,1,1,1,3,1,At Risk,0,0.0,West,New,0.02,4.1
10614,2025-05-23,5,2137.57,427.514,5.0,223,1,3,5,9,1,At Risk,0,1081.93,West,Returning,0.2,1068.41
10615,2025-12-21,3,798.91,266.30333333333334,5.333333333333333,11,5,1,2,8,3,New/Occasional,0,528.34,South,New,0.316,533.68
10616,2025-08-17,3,1632.13,544.0433333333334,5.0,137,1,1,4,6,1,At Risk,1,898.7,West,Returning,0.836,883.02
10617,2025-12-24,6,1932.4099999999999,322.0683333333333,4.5,8,5,4,4,13,0,Regular,1,1193.39,West,New,0.996,1199.55
10618,2025-11-14,2,208.12,104.06,4.0,48,3,1,1,5,3,New/Occasional,1,156.68,South,New,0.92,161.78
10619,2025-11-06,3,1334.5100000000002,444.83666666666676,5.666666666666667,56,3,1,3,7,3,New/Occasional,1,755.94,North,New,0.988,775.84
10620,2025-12-31,8,1534.6899999999998,191.83624999999998,4.125,1,5,5,4,14,0,Regular,1,1002.75,North,New,0.96,977.09
10621,2025-12-12,5,1371.01,274.202,5.2,20,4,3,4,11,0,Regular,1,804.55,West,New,0.992,829.43
10622,2025-12-05,5,1566.98,313.396,7.4,27,4,3,4,11,0,Regular,1,973.03,South,New,0.896,983.58
10623,2025-09-14,5,2660.02,532.004,6.0,109,2,3,5,10,2,High Value,1,1467.69,West,New,0.916,1511.08
10624,2025-11-24,9,2211.6800000000003,245.74222222222227,3.6666666666666665,38,4,5,5,14,2,High Value,1,1329.25,South,New,0.992,1360.53
10625,2025-10-04,6,2099.87,349.9783333333333,4.0,89,2,4,5,11,0,Regular,1,1192.08,West,Returning,0.988,1213.37
10626,2025-12-30,4,1412.65,353.1625,4.0,2,5,2,4,11,0,Regular,1,887.14,South,Returning,0.992,870.78
10627,2025-10-12,6,1498.45,249.74166666666667,5.166666666666667,81,2,4,4,10,0,Regular,1,912.63,West,New,0.988,905.96
10628,2025-12-12,2,150.68,75.34,6.5,20,4,1,1,6,3,New/Occasional,1,124.42,North,New,0.932,123.08
10629,2025-12-03,7,979.9,139.9857142857143,4.571428571428571,29,4,5,3,12,0,Regular,1,706.23,East,New,0.976,654.21
10630,2025-10-17,9,1645.52,182.83555555555554,3.888888888888889,76,2,5,4,11,2,High Value,1,1080.79,West,New,0.936,985.95
10631,2025-11-16,6,1727.63,287.93833333333333,5.333333333333333,46,3,4,4,11,0,Regular,1,1036.76,West,New,1.0,1041.36
10632,2025-11-25,7,634.45,90.63571428571429,4.857142857142857,37,4,5,2,11,0,Regular,1,505.73,West,Returning,0.976,495.89
10633,2025-09-30,3,767.76,255.92,4.333333333333333,93,2,1,2,5,3,New/Occasional,1,399.21,North,Returning,0.98,415.91
10634,2025-11-27,7,1005.47,143.63857142857142,5.714285714285714,35,4,5,3,12,0,Regular,1,632.0,South,Returning,0.908,645.36
10635,2025-11-15,5,973.6300000000001,194.72600000000003,4.6,47,3,3,3,9,0,Regular,1,580.13,North,Returning,0.992,586.97
10636,2025-08-13,7,372.58,53.22571428571428,3.857142857142857,141,1,5,1,7,0,Regular,1,203.76,North,Returning,0.72,198.61
10637,2025-12-30,8,1218.76,152.345,4.0,2,5,5,3,13,0,Regular,1,827.2,East,New,0.804,831.04
10638,2025-11-12,5,1141.12,228.224,3.8,50,3,3,3,9,0,Regular,1,771.99,East,Returning,0.992,725.18
