order_id,customer_id,order_date,category,quantity,unit_price,discount,delivery_days,payment_method,revenue,region
504480,10990,2025-12-29,Beauty,1,19.41,0.0,4,COD,19.41,West
504481,10434,2025-11-26,Fashion,1,40.58,0.05,4,Card,38.55,West
504482,10766,2025-03-10,Electronics,1,22.98,0.1,6,COD,20.68,North
504483,10689,2025-03-05,Beauty,1,191.62,0.1,8,COD,172.46,West
504484,10576,2025-10-11,Sports,3,216.93,0.2,9,COD,520.63,South
504485,10190,2025-07-10,Sports,2,14.42,0.0,5,Card,28.84,South
504486,10865,2025-10-28,Grocery,1,15.92,0.0,4,Card,15.92,North
504487,11486,2025-12-20,Beauty,1,14.97,0.05,4,Net Banking,14.22,North
504488,10966,2025-05-27,Grocery,3,252.92,0.05,6,Card,720.82,South
504489,11119,2025-04-03,Grocery,4,416.69,0.05,4,Card,1583.42,South
504490,11206,2025-08-15,Fashion,4,36.37,0.0,4,COD,145.48,North
504491,10058,2025-08-20,Electronics,4,17.45,0.0,4,UPI,69.8,East
504492,11190,2025-06-07,Beauty,2,99.37,0.05,3,COD,188.8,East
504493,10364,2025-04-20,Sports,3,241.24,0.1,1,UPI,651.35,North
504494,10998,2025-04-06,Fashion,1,410.92,0.0,3,Net Banking,410.92,North
504495,11476,2025-07-10,Grocery,1,44.26,0.15,7,Card,37.62,South
504496,11342,2025-06-05,Sports,1,180.9,0.1,7,UPI,162.81,West
504497,10622,2025-06-16,Electronics,1,383.54,0.0,6,COD,383.54,South
504498,11258,2025-02-04,Grocery,2,249.09,0.0,4,COD,498.18,West
504499,10928,2025-11-18,Beauty,1,41.96,0.0,3,UPI,41.96,West
504500,10200,2025-09-16,Sports,4,30.33,0.0,8,UPI,121.32,South
504501,10360,2025-12-02,Fashion,3,36.32,0.1,2,Card,98.06,East
504502,11436,2025-10-30,Beauty,3,33.7,0.15,5,Card,85.94,West
504503,11373,2025-08-14,Electronics,1,342.83,0.0,8,UPI,342.83,South
504504,11338,2025-04-23,Electronics,4,139.78,0.0,5,Card,559.12,East
504505,10577,2025-08-27,Fashion,1,192.13,0.15,4,Card,163.31,West
504506,10482,2025-07-26,Fashion,4,122.34,0.05,7,COD,464.89,North
504507,11210,2025-12-04,Fashion,3,45.95,0.05,5,COD,130.96,South
504508,10031,2025-03-26,Electronics,1,153.52,0.05,5,UPI,145.84,West
504509,11347,2025-01-10,Fashion,1,110.0,0.0,8,COD,110.0,South
504510,10906,2025-02-16,Electronics,3,169.5,0.0,1,Card,508.5,East
504511,10950,2025-03-05,Electronics,4,37.38,0.2,5,Card,119.62,South
504512,10658,2025-08-31,Beauty,2,21.31,0.1,3,UPI,38.36,South
504513,11469,2025-02-23,Fashion,1,17.9,0.0,4,COD,17.9,West
504514,11125,2025-02-18,Fashion,2,27.51,0.15,5,COD,46.77,South
504515,10081,2025-05-25,Grocery,2,397.05,0.05,3,UPI,754.4,East
504516,10787,2025-10-13,Grocery,2,331.11,0.0,5,UPI,662.22,West
504517,11290,2025-06-04,Beauty,4,21.92,0.2,5,Card,70.14,East
504518,10115,2025-04-10,Sports,2,81.05,0.1,5,Net Banking,145.89,North
504519,11106,2025-04-14,Electronics,1,414.15,0.1,5,Card,372.74,West
504520,10368,2025-10-26,Grocery,3,164.99,0.0,4,UPI,494.97,East
504521,10760,2025-06-08,Beauty,3,98.62,0.0,4,COD,295.86,South
504522,11324,2025-05-15,Sports,3,85.43,0.15,5,Card,217.85,West
504523,10739,2025-10-10,Grocery,3,42.2,0.0,3,Card,126.6,South
504524,10057,2025-05-15,Sports,2,410.48,0.15,7,UPI,697.82,South
504525,10032,2025-05-11,Grocery,2,14.41,0.1,4,UPI,25.94,West
504526,11106,2025-10-01,Electronics,1,266.74,0.05,4,Card,253.4,West
504527,11397,2025-04-30,Home,1,249.89,0.15,5,COD,212.41,South
504528,10438,2025-07-06,Fashion,3,22.25,0.15,4,COD,56.74,South
504529,11404,2025-08-31,Fashion,2,72.96,0.15,7,Net Banking,124.03,South
504530,10679,2025-03-15,Electronics,3,236.98,0.05,6,Card,675.39,North
504531,10089,2025-02-16,Sports,4,57.4,0.1,5,Card,206.64,North
504532,10797,2025-11-07,Electronics,3,35.8,0.0,6,Card,107.4,North
504533,11461,2025-04-19,Grocery,1,12.37,0.0,5,Card,12.37,West
504534,10376,2025-05-05,Electronics,1,62.4,0.15,2,UPI,53.04,North
504535,11441,2025-08-04,Beauty,1,25.09,0.2,6,COD,20.07,North
504536,10978,2025-02-07,Sports,2,188.87,0.0,1,UPI,377.74,South
504537,10595,2025-01-17,Fashion,1,246.26,0.1,1,Net Banking,221.63,North
504538,11041,2025-06-01,Sports,4,33.71,0.15,6,COD,114.61,North
504539,10602,2025-12-20,Sports,2,22.8,0.1,5,UPI,41.04,West
504540,10128,2025-07-29,Grocery,3,27.07,0.0,5,UPI,81.21,North
504541,11307,2025-07-31,Beauty,1,61.47,0.0,7,COD,61.47,East
504542,10561,2025-08-11,Grocery,1,94.08,0.05,4,Card,89.38,North
504543,10849,2025-11-11,Fashion,1,17.42,0.15,4,Card,14.81,North
504544,11117,2025-11-01,Grocery,2,353.31,0.0,6,UPI,706.62,North
504545,10125,2025-01-09,Sports,2,166.44,0.05,3,Net Banking,316.24,North
504546,11083,2025-07-17,Electronics,2,17.61,0.1,4,Card,31.7,West
504547,10548,2025-07-19,Fashion,4,34.7,0.15,5,Card,117.98,North
504548,10817,2025-03-23,Grocery,3,167.31,0.15,5,Net Banking,426.64,West
504549,10686,2025-12-22,Electronics,3,87.03,0.15,4,COD,221.93,South
504550,11167,2025-04-06,Grocery,1,65.97,0.1,4,COD,59.37,West
504551,10282,2025-11-01,Electronics,2,12.76,0.15,2,COD,21.69,North
504552,10162,2025-02-06,Grocery,3,57.87,0.1,3,Net Banking,156.25,West
504553,10617,2025-08-08,Sports,3,89.55,0.1,8,COD,241.78,West
504554,10178,2025-09-26,Electronics,4,175.24,0.0,4,COD,700.96,West
504555,10365,2025-07-04,Sports,2,47.99,0.05,5,UPI,91.18,East
504556,10987,2025-02-08,Electronics,2,59.5,0.0,2,COD,119.0,South
504557,11229,2025-02-15,Fashion,4,20.28,0.15,10,Net Banking,68.95,West
504558,11041,2025-08-10,Grocery,2,122.23,0.0,3,Card,244.46,North
504559,10477,2025-11-11,Home,3,115.89,0.0,2,Card,347.67,South
504560,11222,2025-08-06,Home,1,165.56,0.2,4,Card,132.45,North
504561,10610,2025-02-06,Beauty,1,115.71,0.1,3,Card,104.14,South
504562,10272,2025-10-14,Beauty,1,398.59,0.1,5,UPI,358.73,North
504563,11135,2025-06-17,Electronics,2,213.72,0.1,1,Card,384.7,West
504564,10776,2025-01-28,Beauty,4,268.37,0.0,7,UPI,1073.48,West
504565,10556,2025-05-15,Home,1,41.83,0.0,6,Card,41.83,North
504566,10992,2025-03-16,Electronics,4,11.48,0.1,4,Net Banking,41.33,West
504567,11088,2025-12-27,Home,4,13.77,0.15,1,UPI,46.82,West
504568,10336,2025-11-28,Electronics,1,175.33,0.05,3,Net Banking,166.56,East
504569,10176,2025-02-08,Grocery,1,224.36,0.0,5,Card,224.36,North
504570,10776,2025-07-28,Grocery,4,85.42,0.0,2,Net Banking,341.68,West
504571,10078,2025-01-03,Beauty,3,142.55,0.05,2,UPI,406.27,East
504572,10958,2025-06-17,Grocery,1,14.94,0.0,7,UPI,14.94,South
504573,10660,2025-02-26,Beauty,4,78.55,0.0,5,Card,314.2,South
504574,10322,2025-09-30,Grocery,3,114.86,0.05,5,Card,327.35,South
504575,10898,2025-01-27,Home,3,21.79,0.1,6,COD,58.83,North
504576,10564,2025-11-26,Home,3,133.69,0.1,4,Card,360.96,East
504577,10583,2025-03-26,Sports,1,43.25,0.0,4,Card,43.25,North
504578,10325,2025-04-06,Home,2,18.6,0.0,5,Net Banking,37.2,West
504579,11015,2025-11-20,Sports,1,113.51,0.0,6,UPI,113.51,South
504580,11355,2025-11-26,Beauty,3,47.16,0.1,5,UPI,127.33,West
504581,10929,2025-02-05,Beauty,4,66.38,0.0,7,COD,265.52,East
504582,10356,2025-02-09,Beauty,3,67.33,0.15,5,UPI,171.69,South
504583,11251,2025-11-08,Sports,3,95.66,0.0,2,Card,286.98,North
504584,10182,2025-12-23,Electronics,1,41.41,0.1,7,Card,37.27,West
504585,10435,2025-06-28,Sports,3,206.65,0.0,4,UPI,619.95,North
504586,10053,2025-03-02,Sports,4,240.09,0.1,3,UPI,864.32,West
504587,11273,2025-02-25,Sports,1,60.29,0.1,6,UPI,54.26,South
504588,10068,2025-04-08,Grocery,1,14.74,0.0,5,UPI,14.74,South
504589,10820,2025-09-08,Sports,3,20.19,0.05,2,UPI,57.54,South
504590,10288,2025-02-05,Fashion,1,159.99,0.0,6,UPI,159.99,South
504591,10319,2025-08-23,Beauty,1,27.87,0.05,8,COD,26.48,South
504592,10913,2025-10-21,Beauty,4,161.06,0.15,5,Net Banking,547.6,West
504593,11206,2025-02-22,Sports,1,123.79,0.1,4,UPI,111.41,North
504594,10027,2025-12-26,Beauty,2,45.15,0.1,1,Card,81.27,South
504595,10238,2025-12-27,Fashion,2,18.3,0.0,9,Card,36.6,West
504596,10431,2025-04-19,Electronics,2,84.85,0.05,3,UPI,161.21,West
504597,11416,2025-02-10,Home,2,107.79,0.1,2,UPI,194.02,West
504598,10088,2025-04-29,Home,2,19.07,0.0,5,Card,38.14,South
504599,10268,2025-04-05,Beauty,4,268.35,0.0,7,UPI,1073.4,North
504600,10606,2025-04-12,Fashion,1,17.15,0.0,7,Net Banking,17.15,West
504601,10489,2025-12-04,Sports,1,43.54,0.0,3,COD,43.54,East
504602,10073,2025-02-26,Beauty,2,60.07,0.2,4,COD,96.11,West
504603,10811,2025-04-26,Electronics,4,175.48,0.0,5,COD,701.92,North
504604,10912,2025-10-15,Fashion,2,29.64,0.0,6,UPI,59.28,West
504605,10266,2025-01-21,Electronics,1,31.68,0.0,6,Card,31.68,North
504606,11033,2025-01-23,Grocery,3,221.25,0.0,5,UPI,663.75,South
504607,10086,2025-04-21,Sports,3,37.21,0.05,6,Card,106.05,North
504608,11098,2025-12-20,Home,2,86.26,0.0,2,UPI,172.52,West
504609,10389,2025-11-03,Home,1,41.37,0.0,5,UPI,41.37,North
504610,10337,2025-12-05,Electronics,4,11.86,0.0,5,COD,47.44,North
504611,10295,2025-11-12,Beauty,4,83.2,0.1,4,UPI,299.52,West
504612,11303,2025-02-13,Electronics,4,39.97,0.05,4,UPI,151.89,West
504613,10754,2025-05-27,Grocery,4,23.32,0.1,5,COD,83.95,South
504614,11036,2025-07-13,Electronics,2,246.94,0.0,3,UPI,493.88,East
504615,10306,2025-03-02,Fashion,2,170.0,0.0,10,UPI,340.0,South
504616,10085,2025-12-29,Fashion,4,23.5,0.2,7,UPI,75.2,North
504617,10058,2025-08-09,Home,2,63.99,0.0,7,Card,127.98,East
504618,10662,2025-11-08,Sports,4,175.58,0.05,3,COD,667.2,West
504619,10490,2025-04-05,Electronics,3,13.26,0.0,3,COD,39.78,East
504620,11152,2025-09-19,Grocery,4,13.59,0.0,4,COD,54.36,West
504621,11183,2025-02-08,Sports,1,65.86,0.1,5,Card,59.27,North
504622,10467,2025-01-09,Fashion,3,393.75,0.1,2,Net Banking,1063.12,East
504623,10651,2025-08-22,Grocery,4,392.5,0.0,5,COD,1570.0,South
504624,10573,2025-01-25,Beauty,1,47.5,0.05,7,Net Banking,45.12,South
504625,11013,2025-04-11,Home,3,138.26,0.05,1,UPI,394.04,South
504626,10945,2025-10-17,Electronics,1,49.71,0.05,3,Card,47.22,South
504627,10977,2025-07-01,Grocery,4,396.41,0.15,7,UPI,1347.79,South
504628,10084,2025-05-18,Beauty,4,62.1,0.1,5,Card,223.56,North
504629,10507,2025-04-17,Sports,1,262.55,0.0,3,COD,262.55,South
504630,11451,2025-09-01,Home,3,32.02,0.0,6,COD,96.06,West
504631,10513,2025-12-15,Grocery,2,412.24,0.1,3,COD,742.03,North
504632,10262,2025-09-27,Grocery,4,130.52,0.0,4,UPI,522.08,West
504633,10300,2025-05-12,Home,2,169.91,0.15,2,Card,288.85,East
504634,10041,2025-06-04,Beauty,3,12.63,0.15,5,Net Banking,32.21,South
504635,11172,2025-02-07,Sports,1,241.48,0.0,7,UPI,241.48,West
504636,10008,2025-02-22,Home,1,22.29,0.15,4,UPI,18.95,West
504637,10895,2025-04-08,Electronics,4,288.28,0.0,6,Card,1153.12,West
504638,10600,2025-05-22,Home,2,15.61,0.0,4,COD,31.22,East
504639,10143,2025-12-28,Fashion,4,183.83,0.2,7,Card,588.26,West
504640,11327,2025-11-14,Electronics,4,103.38,0.1,4,UPI,372.17,South
504641,11113,2025-02-11,Beauty,4,40.64,0.05,8,Card,154.43,East
504642,11230,2025-05-01,Grocery,1,181.43,0.15,6,COD,154.22,North
504643,11405,2025-01-21,Electronics,1,40.28,0.0,5,Card,40.28,North
504644,11369,2025-01-23,Electronics,3,11.94,0.1,5,UPI,32.24,North
504645,11051,2025-05-17,Beauty,4,14.68,0.2,4,UPI,46.98,East
504646,10801,2025-12-17,Electronics,4,213.89,0.15,3,Card,727.23,West
504647,11046,2025-03-09,Electronics,3,43.51,0.05,5,UPI,124.0,South
504648,10674,2025-09-06,Home,1,231.1,0.0,2,UPI,231.1,East
504649,10272,2025-05-24,Electronics,3,14.95,0.15,3,COD,38.12,North
504650,10579,2025-07-17,Sports,2,13.01,0.0,3,Net Banking,26.02,West
504651,10701,2025-11-14,Electronics,4,334.55,0.15,6,UPI,1137.47,South
504652,10070,2025-10-30,Fashion,3,20.91,0.0,6,Card,62.73,South
504653,11272,2025-10-30,Sports,1,101.91,0.0,7,Card,101.91,South
504654,11365,2025-05-31,Fashion,4,32.86,0.0,4,Card,131.44,South
504655,10630,2025-01-18,Fashion,4,71.07,0.05,3,Card,270.07,West
504656,10745,2025-12-26,Beauty,3,21.46,0.0,2,Card,64.38,South
504657,11262,2025-12-29,Grocery,4,28.24,0.05,5,Card,107.31,South
504658,10683,2025-11-10,Electronics,1,131.73,0.15,7,UPI,111.97,North
504659,11033,2025-06-24,Electronics,2,82.42,0.0,4,COD,164.84,South
504660,10773,2025-04-13,Grocery,1,69.59,0.1,5,Card,62.63,East
504661,10407,2025-03-05,Electronics,2,293.05,0.05,4,UPI,556.79,South
504662,11192,2025-05-16,Home,2,43.31,0.1,5,UPI,77.96,South
504663,10290,2025-05-03,Home,2,182.55,0.05,6,UPI,346.84,North
504664,10337,2025-04-11,Electronics,2,165.67,0.15,8,Card,281.64,North
504665,11038,2025-12-13,Electronics,3,45.8,0.05,5,UPI,130.53,South
504666,11065,2025-08-29,Fashion,1,21.08,0.05,6,Card,20.03,South
504667,11432,2025-03-23,Fashion,2,33.76,0.0,4,Card,67.52,East
504668,11067,2025-08-22,Electronics,4,261.83,0.05,4,Card,994.95,South
504669,10038,2025-09-15,Grocery,3,37.9,0.0,4,UPI,113.7,South
504670,11275,2025-07-10,Electronics,1,101.88,0.1,4,COD,91.69,North
504671,10621,2025-12-12,Sports,2,20.34,0.05,5,COD,38.65,West
504672,10014,2025-12-19,Sports,4,29.2,0.1,6,Card,105.12,West
504673,10869,2025-06-07,Fashion,1,419.04,0.05,5,Card,398.09,North
504674,10256,2025-06-22,Beauty,4,61.6,0.1,4,Net Banking,221.76,West
504675,10624,2025-03-21,Electronics,2,178.12,0.0,5,Card,356.24,South
504676,10707,2025-10-14,Home,3,24.08,0.1,3,Card,65.02,West
504677,10112,2025-12-06,Grocery,2,123.95,0.2,6,COD,198.32,North
504678,11276,2025-08-29,Beauty,3,306.31,0.05,4,UPI,872.98,South
504679,10766,2025-03-15,Electronics,4,396.39,0.0,2,UPI,1585.56,North
504680,11448,2025-07-09,Sports,1,49.11,0.1,5,COD,44.2,South
504681,10698,2025-10-18,Sports,2,80.31,0.0,6,Card,160.62,East
504682,10893,2025-01-16,Electronics,3,239.73,0.05,3,Card,683.23,South
504683,11219,2025-08-04,Electronics,2,246.0,0.0,6,UPI,492.0,East
504684,10319,2025-08-28,Electronics,2,422.06,0.05,6,Net Banking,801.91,South
504685,11364,2025-07-15,Electronics,4,10.43,0.15,8,COD,35.46,North
504686,10277,2025-08-23,Fashion,1,83.0,0.0,4,Card,83.0,South
504687,11494,2025-11-23,Electronics,1,167.84,0.05,4,UPI,159.45,West
504688,10960,2025-02-15,Fashion,3,158.04,0.0,3,Card,474.12,South
504689,10779,2025-07-28,Home,1,16.52,0.0,5,UPI,16.52,West
504690,10316,2025-10-18,Grocery,1,70.42,0.1,4,Card,63.38,South
504691,10854,2025-10-28,Sports,4,16.01,0.1,6,Net Banking,57.64,West
504692,10830,2025-06-20,Beauty,2,13.48,0.15,4,COD,22.92,South
504693,11476,2025-12-31,Beauty,1,20.1,0.0,5,Net Banking,20.1,South
504694,11253,2025-04-29,Electronics,3,310.17,0.0,4,Card,930.51,North
504695,10725,2025-06-10,Electronics,2,22.84,0.05,1,UPI,43.4,North
504696,10585,2025-10-28,Fashion,2,60.28,0.1,6,Net Banking,108.5,West
504697,10581,2025-06-10,Electronics,2,25.31,0.1,1,COD,45.56,South
504698,10568,2025-05-06,Fashion,1,230.56,0.1,4,Card,207.5,North
504699,10021,2025-07-22,Beauty,4,270.9,0.15,4,UPI,921.06,West
504700,10055,2025-08-15,Electronics,1,89.32,0.0,4,COD,89.32,East
504701,11128,2025-12-21,Fashion,2,238.09,0.2,5,UPI,380.94,East
504702,10382,2025-08-14,Fashion,2,20.67,0.2,5,Net Banking,33.07,West
504703,10617,2025-03-09,Sports,3,330.31,0.0,5,COD,990.93,West
504704,11048,2025-01-20,Home,3,46.95,0.0,4,UPI,140.85,West
504705,10912,2025-12-20,Fashion,2,60.18,0.1,10,UPI,108.32,West
504706,10541,2025-06-04,Grocery,3,15.21,0.05,4,UPI,43.35,West
504707,11129,2025-03-15,Home,1,191.58,0.0,2,COD,191.58,East
504708,10238,2025-03-23,Grocery,1,17.73,0.05,2,UPI,16.84,West
504709,10709,2025-02-08,Sports,4,255.04,0.1,6,Card,918.14,South
504710,10159,2025-03-14,Beauty,3,150.71,0.15,1,UPI,384.31,West
504711,10798,2025-10-12,Grocery,3,138.26,0.15,2,Card,352.56,North
504712,10143,2025-08-28,Grocery,4,11.87,0.15,2,COD,40.36,West
504713,11413,2025-08-07,Home,4,150.07,0.05,5,UPI,570.27,West
504714,10989,2025-01-05,Grocery,3,394.51,0.1,7,UPI,1065.18,South
504715,10369,2025-09-03,Electronics,4,41.68,0.0,3,UPI,166.72,South
504716,10919,2025-12-20,Electronics,3,47.23,0.05,5,Net Banking,134.61,South
504717,10525,2025-12-03,Electronics,1,20.14,0.15,1,Card,17.12,North
504718,10778,2025-05-25,Beauty,3,55.78,0.15,3,UPI,142.24,North
504719,10252,2025-08-08,Grocery,4,114.51,0.1,6,Card,412.24,West
504720,10751,2025-04-20,Fashion,4,26.47,0.0,4,UPI,105.88,South
504721,10161,2025-11-21,Fashion,3,120.99,0.0,6,COD,362.97,North
504722,10230,2025-12-02,Electronics,4,13.14,0.1,1,UPI,47.3,North
504723,10877,2025-03-23,Fashion,1,107.55,0.0,3,Net Banking,107.55,South
504724,10751,2025-06-27,Beauty,1,75.26,0.0,5,Card,75.26,South
504725,10441,2025-03-28,Beauty,2,23.16,0.15,5,Card,39.37,West
504726,10090,2025-08-13,Home,1,29.54,0.0,6,UPI,29.54,South
504727,10636,2025-04-17,Home,4,22.13,0.05,5,UPI,84.09,North
504728,11389,2025-09-11,Grocery,1,89.73,0.0,2,UPI,89.73,West
504729,11063,2025-12-25,Fashion,3,87.81,0.0,3,COD,263.43,South
504730,10088,2025-11-15,Beauty,4,63.7,0.0,9,Net Banking,254.8,South
504731,11407,2025-03-08,Electronics,1,14.96,0.0,2,UPI,14.96,West
504732,10636,2025-02-17,Sports,1,23.03,0.05,2,Net Banking,21.88,North
504733,10864,2025-10-25,Beauty,3,274.79,0.05,6,Card,783.15,East
504734,10001,2025-01-30,Beauty,4,51.51,0.05,2,COD,195.74,West
504735,10466,2025-05-27,Sports,1,47.75,0.15,8,Net Banking,40.59,East
504736,11180,2025-12-29,Electronics,1,39.35,0.05,10,Net Banking,37.38,North
504737,10497,2025-06-13,Fashion,4,353.94,0.1,4,Card,1274.18,South
504738,10250,2025-01-04,Grocery,3,20.33,0.1,5,Card,54.89,South
504739,10136,2025-12-22,Beauty,3,156.95,0.05,1,Card,447.31,North
504740,11388,2025-09-16,Electronics,2,140.52,0.0,7,UPI,281.04,South
504741,11220,2025-05-01,Home,2,26.43,0.15,1,Card,44.93,North
504742,10066,2025-08-12,Electronics,2,10.54,0.05,2,COD,20.03,East
504743,11388,2025-08-12,Fashion,1,25.43,0.1,5,UPI,22.89,South
504744,11232,2025-07-21,Beauty,2,22.18,0.1,6,Card,39.92,East
504745,10540,2025-12-17,Electronics,4,140.17,0.15,2,UPI,476.58,West
504746,10985,2025-10-14,Sports,3,77.65,0.05,3,Card,221.3,North
504747,10387,2025-04-05,Home,4,45.12,0.05,1,UPI,171.46,East
504748,10375,2025-12-29,Beauty,2,49.39,0.05,4,Net Banking,93.84,North
504749,11072,2025-12-18,Grocery,4,291.52,0.1,3,COD,1049.47,East
504750,10304,2025-01-18,Electronics,2,388.23,0.0,3,UPI,776.46,South
504751,10533,2025-04-19,Home,3,12.51,0.15,6,UPI,31.9,South
504752,10537,2025-08-13,Home,3,256.57,0.15,5,UPI,654.25,South
504753,10226,2025-11-17,Fashion,4,36.43,0.0,6,UPI,145.72,West
504754,11243,2025-09-19,Home,4,187.11,0.0,4,Card,748.44,South
504755,11011,2025-07-29,Grocery,1,317.98,0.15,6,UPI,270.28,East
504756,11293,2025-04-22,Electronics,4,79.38,0.0,4,Card,317.52,East
504757,10786,2025-02-05,Grocery,3,99.45,0.0,4,UPI,298.35,South
504758,10263,2025-11-22,Fashion,3,48.46,0.0,6,UPI,145.38,South
504759,10420,2025-07-14,Electronics,1,13.55,0.0,4,Net Banking,13.55,West
504760,10531,2025-06-16,Electronics,2,14.76,0.05,4,COD,28.04,East
504761,11413,2025-12-24,Electronics,4,39.9,0.1,7,UPI,143.64,West
504762,10357,2025-03-02,Home,4,208.68,0.1,6,Card,751.25,West
504763,11040,2025-04-03,Home,1,36.03,0.0,4,UPI,36.03,North
504764,10184,2025-11-08,Fashion,2,44.89,0.05,6,COD,85.29,South
504765,11434,2025-04-14,Home,4,75.54,0.0,2,COD,302.16,North
504766,10970,2025-12-11,Sports,4,34.34,0.1,4,Card,123.62,North
504767,10647,2025-11-10,Home,2,45.13,0.05,3,Card,85.75,North
504768,10519,2025-02-06,Home,4,80.95,0.2,4,COD,259.04,North
504769,10532,2025-06-17,Home,4,267.61,0.15,6,UPI,909.87,East
504770,10339,2025-10-02,Home,1,125.32,0.1,6,COD,112.79,North
504771,10900,2025-06-28,Grocery,1,208.6,0.05,5,UPI,198.17,South
504772,11299,2025-03-20,Home,1,62.0,0.1,5,UPI,55.8,West
504773,10362,2025-01-17,Home,1,102.24,0.05,4,Card,97.13,North
504774,11123,2025-01-03,Grocery,3,15.98,0.1,7,UPI,43.15,West
504775,10850,2025-03-07,Fashion,2,20.36,0.15,1,UPI,34.61,West
504776,11161,2025-04-06,Home,3,315.41,0.2,3,UPI,756.98,North
504777,11155,2025-04-21,Grocery,1,88.35,0.1,5,Net Banking,79.52,South
504778,10059,2025-11-09,Home,3,16.16,0.1,8,UPI,43.63,North
504779,10032,2025-07-05,Electronics,3,46.7,0.05,4,Card,133.1,West
504780,11373,2025-02-21,Beauty,4,381.09,0.0,4,UPI,1524.36,South
504781,10234,2025-01-31,Sports,2,10.73,0.1,2,Net Banking,19.31,East
504782,10863,2025-02-17,Home,3,55.68,0.15,3,UPI,141.98,West
504783,11130,2025-04-25,Sports,2,218.59,0.15,6,Card,371.6,West
504784,10756,2025-09-27,Electronics,2,311.03,0.15,8,Card,528.75,North
504785,10010,2025-01-19,Sports,3,31.78,0.05,4,COD,90.57,South
504786,10016,2025-05-29,Electronics,3,363.06,0.1,3,Net Banking,980.26,North
504787,11005,2025-06-13,Beauty,4,145.56,0.1,5,UPI,524.02,East
504788,11347,2025-02-24,Fashion,1,51.56,0.05,1,UPI,48.98,South
504789,10516,2025-01-22,Home,1,174.85,0.0,7,UPI,174.85,North
504790,10816,2025-03-25,Fashion,3,180.54,0.1,2,Card,487.46,West
504791,11401,2025-02-25,Sports,3,24.43,0.0,5,Net Banking,73.29,South
504792,11238,2025-10-18,Fashion,4,11.84,0.1,5,UPI,42.62,South
504793,10811,2025-12-01,Beauty,3,136.94,0.15,6,COD,349.2,North
504794,10984,2025-08-16,Sports,1,11.99,0.1,5,UPI,10.79,South
504795,11442,2025-10-04,Sports,2,158.25,0.0,5,UPI,316.5,North
504796,11196,2025-10-05,Home,4,37.21,0.05,5,COD,141.4,North
504797,10624,2025-11-17,Sports,4,165.21,0.1,6,COD,594.76,South
504798,11040,2025-02-05,Grocery,4,83.45,0.1,8,UPI,300.42,North
504799,10494,2025-12-30,Sports,2,12.08,0.0,2,Net Banking,24.16,South
504800,11382,2025-06-17,Sports,1,13.69,0.05,1,UPI,13.01,North
504801,10141,2025-07-18,Sports,1,100.48,0.15,1,Net Banking,85.41,South
504802,10339,2025-10-18,Sports,4,76.68,0.0,1,UPI,306.72,North
504803,10520,2025-06-30,Home,2,12.79,0.1,2,UPI,23.02,West
504804,10304,2025-04-08,Sports,4,353.19,0.15,2,COD,1200.85,South
504805,10893,2025-01-07,Home,1,20.89,0.1,4,UPI,18.8,South
504806,11069,2025-03-03,Beauty,2,238.69,0.15,6,Card,405.77,North
504807,11336,2025-01-31,Grocery,4,18.73,0.1,6,COD,67.43,West
504808,10753,2025-05-20,Home,1,20.06,0.05,3,UPI,19.06,South
504809,10933,2025-10-12,Grocery,1,62.52,0.05,3,COD,59.39,South
504810,10899,2025-05-02,Beauty,2,57.93,0.0,9,Card,115.86,North
504811,10006,2025-08-07,Home,1,105.66,0.0,6,UPI,105.66,West
504812,11063,2025-03-09,Electronics,3,14.52,0.1,5,UPI,39.2,South
504813,10035,2025-08-04,Fashion,1,29.48,0.0,5,UPI,29.48,South
504814,10822,2025-12-15,Beauty,1,30.66,0.0,4,Card,30.66,East
504815,11500,2025-04-26,Fashion,3,61.95,0.15,9,UPI,157.97,East
504816,11182,2025-06-26,Electronics,2,315.69,0.0,4,COD,631.38,North
504817,10760,2025-12-18,Home,3,51.14,0.0,5,Card,153.42,South
504818,10479,2025-08-10,Electronics,4,420.36,0.1,1,Card,1513.3,East
504819,11256,2025-05-26,Home,4,27.73,0.0,3,COD,110.92,West
504820,11289,2025-02-14,Grocery,3,23.36,0.05,3,Card,66.58,South
504821,10553,2025-12-09,Electronics,4,21.16,0.0,5,Net Banking,84.64,North
504822,10162,2025-08-11,Sports,3,26.46,0.1,3,Card,71.44,West
504823,10874,2025-01-21,Electronics,1,39.5,0.1,5,Net Banking,35.55,South
504824,10952,2025-07-22,Fashion,4,43.27,0.1,3,Net Banking,155.77,South
504825,11402,2025-12-20,Grocery,3,187.33,0.0,2,Card,561.99,North
504826,11336,2025-12-07,Beauty,1,51.36,0.1,2,Card,46.22,West
504827,10344,2025-03-13,Home,3,87.05,0.0,4,UPI,261.15,East
504828,10380,2025-05-31,Fashion,1,12.95,0.1,5,Card,11.66,West
504829,11496,2025-12-27,Home,3,381.41,0.0,4,Card,1144.23,East
504830,10491,2025-10-13,Grocery,3,19.03,0.0,3,Card,57.09,East
504831,10688,2025-07-24,Grocery,1,11.88,0.0,4,UPI,11.88,West
504832,10459,2025-04-22,Fashion,2,53.09,0.0,4,COD,106.18,West
504833,10591,2025-10-06,Fashion,1,104.03,0.0,2,UPI,104.03,West
504834,10847,2025-07-31,Fashion,1,30.63,0.0,5,COD,30.63,South
